Time,Br,Vr,Np,T,Mass Flux
2018-10-31 13:57:00,-11.135514,374.37085,173.06577,73.10469,66960.51
2018-10-31 13:58:00,-17.830387,368.62262,201.61261,73.36282,78299.17
2018-10-31 13:59:00,-36.055866,345.98923,250.1481,70.387764,92784.59
2018-10-31 14:00:00,-28.536127,359.5441,206.82959,71.09275,76235.766
2018-10-31 14:01:00,-44.602123,348.49088,176.62636,59.516907,62615.117
2018-10-31 14:02:00,-45.532757,345.34122,182.99379,59.429523,63889.145
2018-10-31 14:03:00,-46.43379,345.4194,182.06627,59.46026,63370.047
2018-10-31 14:04:00,-47.634098,344.09552,181.29926,58.54143,62916.918
2018-10-31 14:05:00,-48.14493,344.1602,178.62737,58.07755,61938.703
2018-10-31 14:06:00,-46.74854,346.05222,179.43863,59.597088,62597.875
2018-10-31 14:07:00,-47.89299,346.5577,173.41206,59.751396,60679.676
2018-10-31 14:08:00,-52.230545,352.52924,148.277,60.659515,52731.402
2018-10-31 14:09:00,-53.257538,354.95505,141.60188,61.744736,50788.246
2018-10-31 14:10:00,-49.789146,342.9178,165.59494,57.24049,57400.465
2018-10-31 14:11:00,-50.68589,348.7667,156.43477,59.68217,55067.516
2018-10-31 14:12:00,-50.887836,349.75888,152.21693,61.302216,53660.06
2018-10-31 14:13:00,-49.98671,349.83475,151.54567,60.465626,53319.066
2018-10-31 14:14:00,-41.630302,351.2574,173.68176,62.340343,61279.984
2018-10-31 14:15:00,-38.66683,354.38147,173.6518,64.82581,61820.477
2018-10-31 14:16:00,-37.38536,352.72836,174.85455,68.43505,61986.12
2018-10-31 14:17:00,-34.787636,354.6608,177.29874,68.69697,63181.332
2018-10-31 14:18:00,-35.640858,361.3005,169.31871,68.91718,61349.324
2018-10-31 14:19:00,-32.439823,362.4808,176.27995,70.924194,64309.164
2018-10-31 14:20:00,-11.211838,382.74997,170.24008,73.079414,65208.61
2018-10-31 14:21:00,-20.349535,369.8614,182.34387,72.74934,68003.76
2018-10-31 14:22:00,-12.166409,388.43967,153.81367,72.611145,59882.75
2018-10-31 14:23:00,-24.569836,378.4946,152.97594,72.17215,58136.426
2018-10-31 14:24:00,-27.763401,368.9729,166.28477,72.5683,61721.54
2018-10-31 14:25:00,-30.132315,357.98193,183.7608,71.747955,66146.46
2018-10-31 14:26:00,-33.777252,365.9052,157.69623,68.22645,58203.055
2018-10-31 14:27:00,-33.010227,370.92487,144.3131,68.87884,53979.312
2018-10-31 14:28:00,-7.9410605,395.2803,155.3416,72.41919,61558.863
2018-10-31 14:29:00,-10.127133,390.51065,164.41476,71.822624,64213.676
2018-10-31 14:30:00,-16.835701,381.64084,172.21555,71.59289,65777.44
2018-10-31 14:31:00,-12.874154,382.91415,169.64339,70.66977,65016.363
2018-10-31 14:32:00,-11.234686,381.48697,170.06598,70.599335,64962.363
2018-10-31 14:33:00,-14.168589,381.1372,169.52824,70.70542,64775.484
2018-10-31 14:34:00,-17.82763,379.4719,168.41917,71.50119,64216.184
2018-10-31 14:35:00,-18.436316,378.94876,166.34718,70.53497,63308.918
2018-10-31 14:36:00,-18.971006,376.59726,166.64085,71.31014,63130.18
2018-10-31 14:37:00,-20.922155,371.5653,173.33904,71.38556,65068.03
2018-10-31 14:38:00,-24.15871,367.41684,170.29704,70.674324,62977.195
2018-10-31 14:39:00,-19.030203,375.5971,170.96158,71.51605,64523.805
2018-10-31 14:40:00,-13.84772,383.36383,166.95029,71.43555,64227.09
2018-10-31 14:41:00,-12.433622,382.60144,160.06857,68.799194,61432.023
2018-10-31 14:42:00,-9.691819,384.41275,159.87802,69.26377,61607.855
2018-10-31 14:43:00,-13.236622,382.38943,159.49254,69.49776,61163.19
2018-10-31 14:44:00,-8.801345,384.6233,159.23273,70.419395,61414.22
2018-10-31 14:45:00,-0.985174,388.48065,162.5279,71.11634,63411.625
2018-10-31 14:46:00,-8.313253,383.55087,165.58281,70.12248,63787.645
2018-10-31 14:47:00,1.2588035,389.2357,165.21556,72.11943,64703.637
2018-10-31 14:48:00,-7.667417,377.3151,166.76038,70.04759,63192.758
2018-10-31 14:49:00,2.6509244,385.544,161.45798,71.6313,62552.367
2018-10-31 14:50:00,9.937335,392.43912,156.84277,72.70474,61880.793
2018-10-31 14:51:00,11.781019,389.85507,157.13046,71.50247,61647.54
2018-10-31 14:52:00,17.621511,398.04822,154.3377,71.215744,61798.29
2018-10-31 14:53:00,18.889704,398.73544,153.97227,71.2468,61780.17
2018-10-31 14:54:00,-8.160531,384.01993,150.00293,72.229645,58172.312
2018-10-31 14:55:00,-36.984505,370.92825,149.45393,75.132545,55774.023
2018-10-31 14:56:00,-36.083218,377.02957,149.71834,74.41503,56990.62
2018-10-31 14:57:00,-32.213413,400.79907,114.84021,73.98933,46798.18
2018-10-31 14:58:00,-36.39762,405.75873,95.75795,69.41474,39469.195
2018-10-31 14:59:00,-27.797886,405.07925,110.068756,72.41555,45372.906
2018-10-31 15:00:00,-25.928495,413.68423,102.97728,73.47338,43382.734
2018-10-31 15:01:00,-17.175652,408.80548,135.07112,79.44998,55944.28
2018-10-31 15:02:00,-16.575712,401.13153,180.0965,84.26524,73404.93
2018-10-31 15:03:00,-23.943783,396.6328,190.96942,84.249016,77761.66
2018-10-31 15:04:00,-31.927435,394.9734,218.96252,84.50239,92260.38
2018-10-31 15:05:00,-37.6533,395.48843,200.24776,85.07075,83367.81
2018-10-31 15:06:00,-36.43249,391.03278,184.48825,82.07006,74659.016
2018-10-31 15:07:00,-30.039022,386.72534,197.0852,81.83616,80191.78
2018-10-31 15:08:00,-35.245564,383.38284,225.6336,80.848274,92362.914
2018-10-31 15:09:00,-30.763397,387.15652,200.57108,80.98695,81057.9
2018-10-31 15:10:00,-3.27817,410.5671,178.07234,86.37709,74812.34
2018-10-31 15:11:00,18.128838,426.6787,144.7055,87.293594,62142.582
2018-10-31 15:12:00,-0.6411554,414.24527,159.37848,84.97413,66838.85
2018-10-31 15:13:00,-26.888975,377.12894,261.88724,79.969734,110100.11
2018-10-31 15:14:00,-25.288048,381.12866,213.00578,80.79538,85460.05
2018-10-31 15:15:00,-21.814032,385.29276,190.04897,80.89817,75343.83
2018-10-31 15:16:00,-24.324043,385.20804,185.23547,79.43033,73421.49
2018-10-31 15:17:00,-28.798595,382.20758,175.36307,77.75433,68907.96
2018-10-31 15:18:00,-37.62554,369.38544,173.50537,73.09965,66554.125
2018-10-31 15:19:00,-19.548994,398.04214,163.93098,79.71028,65609.82
2018-10-31 15:20:00,-16.75681,399.10266,164.51953,78.62125,66018.164
2018-10-31 15:21:00,-15.772511,398.49106,164.69394,79.17346,66378.29
2018-10-31 15:22:00,-21.378141,391.85043,168.36816,78.32114,67010.6
2018-10-31 15:23:00,-24.968592,387.6051,177.51666,78.89221,70372.695
2018-10-31 15:24:00,-32.347794,381.29398,208.81593,79.95059,83036.914
2018-10-31 15:25:00,-36.994965,378.98557,203.8555,78.42224,80311.8
2018-10-31 15:26:00,-42.670856,369.05774,201.09845,72.68651,76905.22
2018-10-31 15:27:00,-38.79567,376.65222,182.59457,72.63678,70102.74
2018-10-31 15:28:00,-46.98152,374.03806,177.09818,75.82039,67884.305
2018-10-31 15:29:00,-46.551743,372.0172,178.34058,74.830765,68080.19
2018-10-31 15:30:00,-42.42834,366.66327,178.32437,71.43797,67208.3
2018-10-31 15:31:00,-46.718555,368.70276,165.05734,72.17245,62357.918
2018-10-31 15:32:00,-43.8547,367.87973,181.0386,74.01139,68703.07
2018-10-31 15:33:00,-42.503433,381.74234,177.84195,78.8891,70622.29
2018-10-31 15:34:00,-44.023438,398.82416,173.22896,83.83262,71829.69
2018-10-31 15:35:00,-46.469845,417.837,169.48633,88.29814,73724.7
2018-10-31 15:36:00,-42.343876,415.58493,185.40582,89.21005,80841.914
2018-10-31 15:37:00,-45.581387,409.48206,198.05217,87.18285,86756.22
2018-10-31 15:38:00,-44.53252,400.6927,174.41092,84.62463,73839.61
2018-10-31 15:39:00,-44.386883,393.4722,155.29507,79.76765,63515.69
2018-10-31 15:40:00,-44.878075,396.0397,150.48836,80.909645,61960.613
2018-10-31 15:41:00,-44.454582,396.63086,161.23808,81.84403,67363.32
2018-10-31 15:42:00,-47.753002,393.6333,140.44089,79.3371,57005.453
2018-10-31 15:43:00,-46.75793,395.6042,136.74107,81.111534,55161.527
2018-10-31 15:44:00,-46.42143,392.6164,128.2573,77.97153,51217.934
2018-10-31 15:45:00,-44.013927,395.56635,137.85811,80.62892,55807.695
2018-10-31 15:46:00,-38.668835,410.21448,162.96986,88.09616,69355.51
2018-10-31 15:47:00,-32.074387,413.91718,151.93054,86.85835,64303.047
2018-10-31 15:48:00,-31.289051,409.91644,167.16791,87.66674,71085.8
2018-10-31 15:49:00,-35.818954,400.98282,196.77518,85.15554,83841.7
2018-10-31 15:50:00,-37.785564,405.37125,191.05191,87.03634,81663.25
2018-10-31 15:51:00,-38.59508,404.4709,188.9803,86.485435,81104.33
2018-10-31 15:52:00,-36.691868,400.02597,201.2355,82.85243,85949.195
2018-10-31 15:53:00,-30.933342,400.74933,197.85095,84.45866,83870.65
2018-10-31 15:54:00,-34.89655,399.60266,183.63905,84.17074,76456.51
2018-10-31 15:55:00,-33.109886,400.1557,187.03853,82.65527,78372.95
2018-10-31 15:56:00,-31.374783,401.78198,171.59378,83.077225,71240.34
2018-10-31 15:57:00,-32.087345,403.84763,173.05785,84.94378,72285.63
2018-10-31 15:58:00,-37.904305,402.67606,183.64445,88.50135,77503.42
2018-10-31 15:59:00,-33.08854,408.99072,207.95714,91.60066,90030.69
2018-10-31 16:00:00,-28.204689,419.9775,190.87692,95.62562,83545.28
2018-10-31 16:01:00,-15.948886,424.3209,152.95062,88.06722,65098.938
2018-10-31 16:02:00,-15.998849,420.45798,153.61827,87.98739,64983.047
2018-10-31 16:03:00,-6.368894,428.10358,143.10114,88.49931,61509.64
2018-10-31 16:04:00,-4.19009,428.49805,143.82224,87.9985,61817.12
2018-10-31 16:05:00,-2.638499,428.01746,145.77666,88.59821,62568.656
2018-10-31 16:06:00,0.83818555,431.55255,150.86647,88.65466,65436.305
2018-10-31 16:07:00,11.643364,444.59824,143.05989,89.15335,63706.71
2018-10-31 16:08:00,29.363102,453.53357,123.41997,88.710106,56011.926
2018-10-31 16:09:00,23.673199,436.92645,131.38086,88.57112,57562.613
2018-10-31 16:10:00,27.034815,439.75256,129.6073,87.93482,57079.03
2018-10-31 16:11:00,24.898706,435.43066,136.7868,88.914536,59593.754
2018-10-31 16:12:00,43.515682,458.094,119.13907,83.974594,54599.945
2018-10-31 16:13:00,35.745186,447.43307,124.19291,82.78741,55664.797
2018-10-31 16:14:00,33.294388,453.7397,123.67809,83.56361,56184.418
2018-10-31 16:15:00,34.003315,456.47336,122.227,83.0387,55852.08
2018-10-31 16:16:00,35.184097,457.94916,116.67698,83.84284,53469.113
2018-10-31 16:17:00,34.156498,455.181,118.040855,85.04274,53761.64
2018-10-31 16:18:00,35.105717,460.23196,115.41024,85.39488,53166.766
2018-10-31 16:19:00,39.72632,464.94113,114.127914,87.729195,53100.74
2018-10-31 16:20:00,30.704788,462.28174,118.783905,84.12931,54913.293
2018-10-31 16:21:00,21.82796,454.33545,123.63411,84.65163,56093.715
2018-10-31 16:22:00,-15.8874445,394.42877,149.80316,81.97235,59627.516
2018-10-31 16:23:00,-15.98914,388.01254,194.9805,83.253265,82409.305
2018-10-31 16:24:00,-19.10283,383.94012,203.83188,81.14212,86653.01
2018-10-31 16:25:00,-26.003065,377.2438,182.77017,79.87875,73722.53
2018-10-31 16:26:00,-19.12272,386.55008,191.14743,82.13958,79807.62
2018-10-31 16:27:00,-26.14663,375.58936,218.7314,80.66159,90294.625
2018-10-31 16:28:00,-26.810232,375.9149,217.94518,81.39239,88720.83
2018-10-31 16:29:00,-22.447794,383.4793,179.64532,81.01328,72247.445
2018-10-31 16:30:00,-10.269206,402.56577,144.6635,82.33448,58618.45
2018-10-31 16:31:00,-11.47064,402.37256,143.79121,82.06056,58266.254
2018-10-31 16:32:00,-15.469533,395.63776,159.1152,81.325226,64694.84
2018-10-31 16:33:00,-9.484328,407.89743,142.63094,82.15345,59031.973
2018-10-31 16:34:00,-11.814836,401.21005,142.30756,81.59283,57973.766
2018-10-31 16:35:00,-2.1861012,416.40753,133.7485,83.29428,56093.36
2018-10-31 16:36:00,-6.185918,411.8318,130.94678,81.563324,54075.965
2018-10-31 16:37:00,-4.7528186,411.49414,136.33415,82.23153,56739.67
2018-10-31 16:38:00,4.958644,417.5908,151.2759,84.90752,64940.773
2018-10-31 16:39:00,-7.606082,404.56403,145.33173,82.8519,59566.1
2018-10-31 16:40:00,7.9495163,434.12283,125.398094,84.39795,54539.613
2018-10-31 16:41:00,-4.24598,412.54834,144.6517,82.241554,60471.53
2018-10-31 16:42:00,-17.991982,387.5449,163.62701,78.95934,66268.6
2018-10-31 16:43:00,-9.389747,402.1336,143.82114,79.65631,59922.504
2018-10-31 16:44:00,-17.15748,393.5782,161.34933,81.305695,66857.7
2018-10-31 16:45:00,-17.170456,393.11935,165.92845,80.90402,69343.305
2018-10-31 16:46:00,-18.387,390.69476,173.12317,79.53828,72592.97
2018-10-31 16:47:00,-2.875607,412.76993,147.78535,82.030785,62632.72
2018-10-31 16:48:00,2.6830094,422.16364,137.33539,82.364525,58651.062
2018-10-31 16:49:00,-1.5662814,415.94077,138.82611,81.71891,58601.79
2018-10-31 16:50:00,3.3906052,421.86115,139.9399,82.771164,59791.992
2018-10-31 16:51:00,5.41294,427.0878,133.50302,81.848114,57662.05
2018-10-31 16:52:00,0.98888505,421.33685,135.99522,80.86688,57694.64
2018-10-31 16:53:00,0.704524,421.9414,131.89812,80.700584,55924.1
2018-10-31 16:54:00,-0.8245117,417.91064,130.16043,80.94766,54655.09
2018-10-31 16:55:00,1.0844626,422.4328,130.69049,81.656586,55254.64
2018-10-31 16:56:00,-8.472474,410.76236,127.330765,79.77816,52368.336
2018-10-31 16:57:00,-21.728731,390.59445,130.30968,76.65129,50959.527
2018-10-31 16:58:00,-14.385999,401.94357,126.47489,77.31362,50920.895
2018-10-31 16:59:00,-12.131389,405.49292,124.950745,77.97899,50999.105
2018-10-31 17:00:00,0.57688254,425.02914,120.174324,79.93621,51378.926
2018-10-31 17:01:00,-9.464224,406.7741,120.101685,79.46925,49124.105
2018-10-31 17:02:00,-2.1423368,420.23935,118.619514,81.27317,50020.707
2018-10-31 17:03:00,2.8089144,430.43384,117.773056,80.873886,50772.37
2018-10-31 17:04:00,-1.9502417,415.5924,126.05437,80.63862,53125.62
2018-10-31 17:05:00,3.161282,420.07446,122.8458,78.629196,52263.63
2018-10-31 17:06:00,19.633724,454.65753,111.005486,79.69183,50536.72
2018-10-31 17:07:00,21.357737,456.6878,112.7904,79.60564,51507.082
2018-10-31 17:08:00,10.270201,434.20135,119.53094,82.15106,52041.273
2018-10-31 17:09:00,14.110042,440.5946,117.14847,83.44788,51722.37
2018-10-31 17:10:00,19.600288,448.02924,117.047195,83.073784,52639.387
2018-10-31 17:11:00,19.491121,443.56174,116.70026,82.59767,52033.03
2018-10-31 17:12:00,9.875849,424.84128,128.2859,84.325935,55422.3
2018-10-31 17:13:00,0.33165312,413.66586,127.141945,80.44974,52941.152
2018-10-31 17:14:00,9.754195,427.50888,122.74579,80.21828,52920.39
2018-10-31 17:15:00,12.7519655,430.97205,122.89002,81.61111,53488.777
2018-10-31 17:16:00,15.355012,437.42734,119.18055,81.48981,52563.42
2018-10-31 17:17:00,17.513626,441.02173,117.7828,82.21782,52336.965
2018-10-31 17:18:00,8.908575,426.6673,125.530266,81.061905,54125.992
2018-10-31 17:19:00,-3.1973867,405.66052,129.27194,80.62189,53764.945
2018-10-31 17:20:00,-8.307908,403.28113,161.80031,82.297844,67036.164
2018-10-31 17:21:00,-16.584444,389.9642,165.4384,80.28159,66968.27
2018-10-31 17:22:00,-14.486276,394.12027,137.59068,79.94148,54371.242
2018-10-31 17:23:00,-19.519024,388.4759,153.60533,81.33594,60653.043
2018-10-31 17:24:00,-18.060326,393.7051,138.2438,80.443016,54642.344
2018-10-31 17:25:00,-18.701483,390.2085,149.75478,80.91272,59275.938
2018-10-31 17:26:00,-20.183798,386.33682,163.85425,81.090775,65263.47
2018-10-31 17:27:00,-15.833675,391.6873,151.84377,79.2796,60945.406
2018-10-31 17:28:00,-20.46673,383.15356,171.86221,79.960686,68483.66
2018-10-31 17:29:00,4.073883,424.84573,131.64398,79.601456,56118.918
2018-10-31 17:30:00,-14.517793,396.40094,146.83258,77.43102,59017.016
2018-10-31 17:31:00,-26.656252,382.377,156.83687,75.82334,61321.574
2018-10-31 17:32:00,-20.353579,391.87567,146.64018,76.99686,57884.543
2018-10-31 17:33:00,-23.76045,386.16406,149.9588,77.48871,58419.883
2018-10-31 17:34:00,-23.67494,384.8906,146.03348,76.094444,56835.938
2018-10-31 17:35:00,5.5820584,424.207,131.65794,81.6352,55932.055
2018-10-31 17:36:00,4.9085636,421.32446,128.59764,78.77431,54475.902
2018-10-31 17:37:00,-16.48605,396.8611,157.6656,79.84308,64247.65
2018-10-31 17:38:00,-13.784747,397.13855,147.62477,79.845,59936.086
2018-10-31 17:39:00,-10.915622,398.93274,151.70157,80.28565,62576.55
2018-10-31 17:40:00,-12.188865,399.1527,168.33064,82.8497,70334.414
2018-10-31 17:41:00,-11.764487,402.73322,156.83727,81.78896,64775.527
2018-10-31 17:42:00,-13.749683,399.60886,162.88672,83.118034,67319.875
2018-10-31 17:43:00,-2.917238,412.43628,137.18906,81.55457,57492.54
2018-10-31 17:44:00,3.8975923,419.81015,122.261406,75.334206,51761.633
2018-10-31 17:45:00,21.419197,434.9427,114.7611,74.80445,50154.61
2018-10-31 17:46:00,15.158146,430.1816,121.57537,75.18114,52529.31
2018-10-31 17:47:00,16.146524,431.36377,122.34747,77.20784,52913.902
2018-10-31 17:48:00,17.428036,432.86847,120.520836,76.312355,52279.27
2018-10-31 17:49:00,19.322302,436.98038,118.16474,74.06048,51782.355
2018-10-31 17:50:00,14.680399,434.9217,122.32802,73.18286,53394.223
2018-10-31 17:51:00,8.318832,428.13593,125.255104,73.76364,53831.46
2018-10-31 17:52:00,7.9354286,425.1803,133.12303,74.9796,56819.727
2018-10-31 17:53:00,9.215691,425.78046,132.17511,73.90754,56461.33
2018-10-31 17:54:00,8.849617,424.91632,125.720695,69.01213,53588.543
2018-10-31 17:55:00,27.176493,438.4345,108.65414,72.49336,47573.164
2018-10-31 17:56:00,39.463318,447.34128,99.11279,73.559845,44386.035
2018-10-31 17:57:00,26.616104,434.58044,100.81313,72.36651,43834.95
2018-10-31 17:58:00,23.966604,435.1435,101.90328,73.319626,44369.78
2018-10-31 17:59:00,22.562504,431.3346,128.53,74.86519,55572.195
2018-10-31 18:00:00,30.345657,434.80478,123.540146,73.965546,53799.234
2018-10-31 18:01:00,29.814768,434.72916,121.031456,75.97838,52675.816
2018-10-31 18:02:00,23.680199,438.0031,114.01228,76.34946,49982.754
2018-10-31 18:03:00,20.561554,440.63257,105.91445,74.55556,46730.152
2018-10-31 18:04:00,10.875929,433.14648,112.05677,74.02894,48573.516
2018-10-31 18:05:00,-17.370405,407.58548,119.5956,79.0723,49325.816
2018-10-31 18:06:00,-27.684603,405.63663,134.88579,82.96229,55996.71
2018-10-31 18:07:00,-34.208736,389.91745,171.48679,79.33902,70418.04
2018-10-31 18:08:00,-40.281357,389.47452,162.11824,78.664566,65445.03
2018-10-31 18:09:00,-38.267944,392.47696,143.92369,79.93406,57155.504
2018-10-31 18:10:00,-33.218998,394.64035,141.6545,79.30372,56395.38
2018-10-31 18:11:00,-26.419527,398.20013,142.70422,78.689514,57306.156
2018-10-31 18:12:00,-26.88364,401.7195,139.86867,79.26462,56686.727
2018-10-31 18:13:00,-0.61344314,421.53323,136.58748,80.88181,57733.195
2018-10-31 18:14:00,15.541649,435.42264,123.66545,77.552086,53863.574
2018-10-31 18:15:00,10.934178,433.2057,106.02931,75.72425,46013.46
2018-10-31 18:16:00,9.727167,433.70798,106.50336,76.03135,46277.0
2018-10-31 18:17:00,15.5516815,438.2607,116.820206,74.04914,51288.37
2018-10-31 18:18:00,13.477526,434.80927,116.01916,71.22252,50554.027
2018-10-31 18:19:00,6.988706,424.7722,119.69762,68.47244,50955.438
2018-10-31 18:20:00,27.848312,441.78772,111.86092,73.361176,49533.004
2018-10-31 18:21:00,24.155493,437.58298,110.206,73.32834,48365.863
2018-10-31 18:22:00,28.13999,442.59482,108.89211,72.50572,48349.484
2018-10-31 18:23:00,7.8439817,416.8235,122.67325,76.19781,51231.867
2018-10-31 18:24:00,4.8251815,414.64233,126.16874,77.636055,52511.24
2018-10-31 18:25:00,-3.9255888,409.30978,130.68364,84.29033,53857.887
2018-10-31 18:26:00,-23.962767,394.7136,138.96341,82.82582,55905.965
2018-10-31 18:27:00,-22.079782,390.11603,134.36214,81.77299,53010.727
2018-10-31 18:28:00,-24.164074,393.294,154.04839,83.35547,62941.18
2018-10-31 18:29:00,-24.031416,391.71844,151.8291,82.28151,61409.24
2018-10-31 18:30:00,-26.087858,388.5333,166.10828,81.11271,67220.08
2018-10-31 18:31:00,-20.70019,400.2802,147.32613,82.42922,60745.133
2018-10-31 18:32:00,-18.075113,407.67654,111.35326,80.08477,45418.797
2018-10-31 18:33:00,-5.315713,418.2184,107.32782,79.66986,44906.812
2018-10-31 18:34:00,2.5671606,427.21933,105.9563,79.76863,45260.93
2018-10-31 18:35:00,-17.843372,406.03146,121.521095,83.9779,49362.58
2018-10-31 18:36:00,-11.416098,420.03186,108.8229,83.26679,45711.223
2018-10-31 18:37:00,-7.995998,420.14832,105.81523,80.225624,44546.715
2018-10-31 18:38:00,2.0191717,429.2867,102.68216,79.41958,44314.477
2018-10-31 18:39:00,-4.1111326,413.92703,108.78261,79.441444,45139.707
2018-10-31 18:40:00,-13.87893,400.34265,110.69091,77.525955,44625.164
2018-10-31 18:41:00,3.9779878,427.3484,105.710785,77.40198,45399.375
2018-10-31 18:42:00,17.974356,442.73517,102.19964,78.94742,45427.887
2018-10-31 18:43:00,6.390161,437.4898,106.91125,78.541916,46840.87
2018-10-31 18:44:00,22.873623,460.06677,99.37354,74.83866,45850.01
2018-10-31 18:45:00,28.222376,466.44778,95.63775,74.62509,44669.41
2018-10-31 18:46:00,20.818743,453.45355,97.964264,73.28765,44463.164
2018-10-31 18:47:00,-0.6367662,423.5462,105.01212,76.72823,44834.883
2018-10-31 18:48:00,9.400162,447.7668,104.93959,76.17776,47988.895
2018-10-31 18:49:00,13.715529,442.46713,101.89215,73.511566,45345.473
2018-10-31 18:50:00,15.423396,448.45493,102.73037,74.87464,46256.76
2018-10-31 18:51:00,4.395829,429.15417,105.545334,73.14527,45479.28
2018-10-31 18:52:00,-10.158073,402.34573,112.45497,74.04024,45302.055
2018-10-31 18:53:00,-7.2643104,407.49435,108.905266,72.283165,44428.188
